driver,lap,time_stamp,speed_kph,rpm,gear,throttle_pct,brake_pct,drs,sector,lat,long,sector_time_ms
HAM,10,66.4,159.9,12500,3,0,71,1,2,45.60841151890335,9.279547682790454,0
HAM,10,66.6,150.5,12500,3,0,45,1,2,45.60844175942133,9.279513849777747,0
HAM,10,66.8,149.7,12500,3,0,53,1,2,45.60847279590369,9.279480578671443,0
HAM,10,67.0,147.2,12487,3,0,43,1,2,45.60850615150139,9.279446090571373,0
HAM,10,67.2,142.2,12321,3,0,33,1,2,45.60854138294147,9.279410793016536,0
HAM,10,67.4,141.5,12219,3,0,40,1,2,45.60857768856574,9.279375397128335,0
HAM,10,67.6,142.7,12244,3,0,54,1,2,45.60861606382185,9.279338864921408,0
HAM,10,67.8,136.9,12012,3,0,39,1,2,45.60865701256912,9.279300707974757,0
HAM,10,68.0,136.4,11984,3,0,37,1,2,45.60869841964997,9.279262846513266,0
HAM,10,68.2,132.1,11858,3,0,27,1,2,45.60874175815988,9.279223873692048,0
HAM,10,68.4,128.9,11863,3,0,22,1,2,45.608785710896996,9.279184929438921,0
HAM,10,68.6,127.3,11798,3,0,22,1,2,45.608830448013336,9.279145804349232,0
HAM,10,68.8,128.3,11727,3,0,26,1,2,45.608876445246324,9.279106043399235,0
HAM,10,69.0,123.9,12500,2,58,0,1,2,45.608924622461274,9.27906483679391,0
HAM,10,69.2,121.4,12500,2,49,0,1,2,45.60897289256723,9.27902394216656,0
HAM,10,69.4,124.4,12500,2,0,21,1,2,45.60902181868985,9.27898284076311,0
HAM,10,69.6,120.2,12500,2,44,0,1,2,45.60907365333904,9.278939631505004,0
HAM,10,69.8,122.7,12500,2,0,23,1,2,45.609125310815394,9.278896871217162,0
HAM,10,70.0,122.4,12500,2,0,22,1,2,45.60917969605733,9.278852138085728,0
HAM,10,70.2,122.9,12500,2,0,27,1,2,45.60923554432889,9.278806468760884,0
HAM,10,70.4,119.3,12500,2,54,0,1,2,45.60929326736774,9.278759515759688,0
HAM,10,70.6,118.4,12500,2,42,0,1,2,45.609350855383674,9.27871289406164,0
HAM,10,70.8,115.3,12500,2,0,62,1,2,45.609409494403025,9.278665620736454,0
HAM,10,71.0,116.2,12500,2,0,67,1,2,45.609468065732045,9.278618577981614,0
HAM,10,71.2,114.8,12500,2,0,61,1,2,45.609528490741006,9.278570207779905,0
HAM,10,71.4,114.8,12500,2,0,62,1,2,45.6095895903,9.27852144314003,0
HAM,10,71.6,113.1,12500,2,0,56,1,2,45.60965204217865,9.278471730684757,0
HAM,10,71.8,113.7,12500,2,0,58,1,2,45.60971492215251,9.278421793686295,0
HAM,10,72.0,116.9,12500,2,0,71,0,2,45.60977946522997,9.278370640145361,0
HAM,10,72.2,100.0,12412,2,56,0,0,2,45.609847208813925,9.27831704663038,0
HAM,10,72.4,97.4,12379,2,59,0,0,2,45.60990623801604,9.278270415461767,0
HAM,10,72.6,96.2,12208,2,41,0,0,2,45.609964704131016,9.278224281746372,0
HAM,10,72.8,94.3,12071,2,90,0,0,2,45.61002340245204,9.278178008889707,0
HAM,10,73.0,96.0,12154,2,57,0,0,2,45.61008177041721,9.278132032477718,0
HAM,10,73.2,97.7,12331,2,49,0,0,2,45.61014213115917,9.278084516582405,0
HAM,10,73.4,96.5,12309,2,43,0,0,2,45.61020445004418,9.278035483943832,0
HAM,10,73.6,93.8,12067,2,93,0,0,2,45.610266900999996,9.277986365350884,0
HAM,10,73.8,95.8,12143,2,91,0,0,2,45.610328455103534,9.277937963188203,0
HAM,10,74.0,101.4,12460,2,42,0,0,2,45.61039219087713,9.27788785068928,0
HAM,10,74.2,100.5,12473,2,59,0,0,2,45.61046057786738,9.277834080168585,0
HAM,10,74.4,100.2,12374,2,51,0,0,2,45.61052930520432,9.27778003417098,0
HAM,10,74.6,90.8,12058,2,100,0,0,2,45.61059876379929,9.277725398480355,0
HAM,10,74.8,97.4,12370,2,93,0,0,2,45.61066246375948,9.277675274253799,0
HAM,10,75.0,99.7,12402,2,56,0,0,2,45.61073162917389,9.27762082426425,0
HAM,10,75.2,97.7,12237,2,95,0,0,2,45.6108032807635,9.277564383969242,0
HAM,10,75.4,98.2,12353,2,94,0,0,2,45.61087431912551,9.277508388130816,0
HAM,10,75.6,104.9,12500,2,57,0,0,2,45.61094654942266,9.277451408192047,0
HAM,10,75.8,101.9,12500,2,45,0,0,2,45.611024621259205,9.27738976391047,0
HAM,10,76.0,95.8,12215,2,100,0,0,2,45.61110134173298,9.277329124349706,0
HAM,10,76.2,98.2,12264,2,99,0,0,2,45.61117428533238,9.277271408038134,0
HAM,10,76.4,99.8,12394,2,99,0,0,2,45.611249818862525,9.277211574296592,0
HAM,10,76.6,100.0,12328,2,100,0,0,2,45.611327360218596,9.277150073439286,0
HAM,10,76.8,98.3,12398,2,100,0,0,2,45.61140584816538,9.27708773828902,0
HAM,10,77.0,101.1,12382,2,100,0,0,2,45.611483792317465,9.277025747629752,0
HAM,10,77.2,104.2,12500,2,97,0,0,2,45.61156473537445,9.276961275414877,0
HAM,10,77.4,106.3,12500,2,97,0,0,2,45.6116489392134,9.27689409715486,0
HAM,10,77.6,100.3,12415,2,100,0,0,2,45.611735625818774,9.276824817548995,0
HAM,10,77.8,107.4,12500,2,98,0,0,2,45.61181821362044,9.27675869567175,0
HAM,10,78.0,110.1,12500,2,97,0,0,2,45.6119074451541,9.276687120735671,0
HAM,10,78.2,108.0,12500,2,100,0,0,2,45.611999711159406,9.276612960734155,0
HAM,10,78.4,108.5,12500,2,100,0,0,2,45.612091027631884,9.276539408038568,0
HAM,10,78.6,108.1,12500,2,100,0,0,2,45.61218354393363,9.27646472616106,0
HAM,10,78.8,116.2,12500,2,93,0,0,2,45.61227652784604,9.276389497282555,0
HAM,10,79.0,111.6,12500,2,100,0,0,2,45.61237726534042,9.276307798530713,0
HAM,10,79.2,113.6,12500,2,100,0,0,2,45.61247481543714,9.276228484848264,0
HAM,10,79.4,116.2,12500,2,100,0,0,2,45.612574845901676,9.27614694532737,0
HAM,10,79.6,118.3,12500,2,98,0,0,2,45.61267793833072,9.276062683229243,0
HAM,10,79.8,119.0,12500,2,100,0,0,2,45.61278366953961,9.275976020142387,0
HAM,10,80.0,120.1,12500,2,100,0,0,2,45.612890849366046,9.275887911940336,0
HAM,10,80.2,119.2,12500,2,100,0,0,2,45.61299969605995,9.275798162433388,0
HAM,10,80.4,119.2,12500,2,100,0,0,2,45.61310853163577,9.275708143616082,0
HAM,10,80.6,124.3,12500,2,100,0,0,2,45.61321799694743,9.275617317725853,0
HAM,10,80.8,122.1,12500,2,100,0,0,2,45.61333292294707,9.275521646388155,0
HAM,10,81.0,124.7,12500,2,100,0,0,2,45.61344645110585,9.275426816608652,0
HAM,10,81.2,124.2,12500,2,100,0,0,2,45.61356306449403,9.275329070557001,0
HAM,10,81.4,131.4,11806,3,100,0,0,2,45.613679832270165,9.275230844760722,0
HAM,10,81.6,129.5,11739,3,100,0,0,2,45.61380406368293,9.2751259490144,0
HAM,10,81.8,132.9,11859,3,100,0,0,2,45.61392714802543,9.275021617029012,0
HAM,10,82.0,139.7,12193,3,100,0,0,2,45.614054058467566,9.274913612855247,0
HAM,10,82.2,135.9,12091,3,100,0,0,2,45.614188016148006,9.274799130789182,0
HAM,10,82.4,133.5,11852,3,100,0,0,2,45.61431896826604,9.274686732298035,0
HAM,10,82.6,142.2,12351,3,100,0,0,2,45.61444808267303,9.274575433914768,0
HAM,10,82.8,140.2,12185,3,100,0,0,2,45.61458614135906,9.274455892622154,0
HAM,10,83.0,144.2,12262,3,100,0,0,3,45.61472274351611,9.274337061686856,0
HAM,10,83.2,146.5,12362,3,100,0,0,3,45.61486363899779,9.274213912492666,0
HAM,10,83.4,146.9,12412,3,100,0,0,3,45.61500719093834,9.274087822013819,0
HAM,10,83.6,149.8,12500,3,100,0,0,3,45.61515145364871,9.273960466921393,0
HAM,10,83.8,151.3,12500,3,100,0,0,3,45.6152989059955,9.273829621640564,0
HAM,10,84.0,152.5,12500,3,100,0,0,3,45.615448096003,9.27369652895546,0
HAM,10,84.2,156.7,12500,3,100,0,0,3,45.61559869200099,9.273561450229723,0
HAM,10,84.4,159.7,12500,3,100,0,0,3,45.61575355273796,9.273421766459627,0
HAM,10,84.6,161.8,12500,3,100,0,0,3,45.61591154513766,9.273278429129213,0
HAM,10,84.8,160.8,12500,3,100,0,0,3,45.6160716115214,9.273132341576064,0
HAM,10,85.0,165.8,12500,3,100,0,0,3,45.61623069359452,9.27298627087689,0
HAM,10,85.2,168.1,11700,4,100,0,0,3,45.61639453368007,9.272834896379196,0
HAM,10,85.4,167.2,12500,3,100,0,0,3,45.616560518031285,9.272680555920992,0
HAM,10,85.6,172.3,11736,4,100,0,0,3,45.616725359878195,9.272526278931739,0
HAM,10,85.8,177.7,12000,4,100,0,0,3,45.61689483816254,9.272366605716387,0
HAM,10,86.0,179.7,11889,4,100,0,0,3,45.617069249279844,9.272201145245196,0
HAM,10,86.2,181.7,12129,4,100,0,0,3,45.617245027371936,9.272033195740041,0
HAM,10,86.4,185.4,12184,4,100,0,0,3,45.61742215419758,9.271862723310146,0
HAM,10,86.6,181.4,12077,4,100,0,0,3,45.6176020575543,9.271688285397492,0
HAM,10,86.8,191.9,12407,4,100,0,0,3,45.61777728119221,9.271517107425062,0
HAM,10,87.0,195.0,12436,4,100,0,0,3,45.61796162193112,9.271335634746086,0
HAM,10,87.2,194.0,12500,4,100,0,0,3,45.61814778967759,9.271150889698374,0
HAM,10,87.4,197.2,12500,4,100,0,0,3,45.61833178602004,9.270966814283899,0
HAM,10,87.6,198.3,12500,4,100,0,0,3,45.61851748515006,9.27077950750519,0
HAM,10,87.8,198.3,12500,4,100,0,0,3,45.6187027217936,9.270591106731843,0
HAM,10,88.0,202.2,12500,4,100,0,0,3,45.618886295811116,9.270402828044837,0
HAM,10,88.2,204.5,12500,4,100,0,0,3,45.619071800745566,9.270210950294997,0
HAM,10,88.4,207.1,12500,4,100,0,0,3,45.61925748964009,9.270017220109382,0
HAM,10,88.6,208.3,12500,4,100,0,0,3,45.619443549865885,9.269821401508432,0
HAM,10,88.8,210.4,11638,5,100,0,0,3,45.61962848495235,9.269625047050798,0
HAM,10,89.0,208.9,12500,4,100,0,0,3,45.61981295746464,9.269427443185355,0
HAM,10,89.2,212.2,11516,5,100,0,0,3,45.61999380542769,9.26923200400742,0
HAM,10,89.4,218.1,11770,5,93,0,0,3,45.62017493693022,9.269034524463855,0
HAM,10,89.6,218.2,11878,5,96,0,0,3,45.62035840138219,9.2688327040706,0
HAM,10,89.8,217.0,11723,5,99,0,0,3,45.620539108952855,9.268632122029663,0
HAM,10,90.0,222.1,11913,5,90,0,0,3,45.62071594690362,9.268434088704403,0
HAM,10,90.2,221.0,11784,5,93,0,0,3,45.6208938590445,9.26823308996383,0
HAM,10,90.4,220.2,11773,5,95,0,0,3,45.62106770052401,9.268034968115591,0
HAM,10,90.6,223.6,11989,5,57,0,0,3,45.62123770351537,9.26783956589437,0
HAM,10,90.8,223.5,11989,5,45,0,0,3,45.621406978193306,9.26764337201999,0
HAM,10,91.0,222.3,11923,5,90,0,0,3,45.62157274723947,9.267449670417117,0
HAM,10,91.2,219.6,11906,5,95,0,0,3,45.62173423653487,9.267259487089783,0
HAM,10,91.4,224.6,11928,5,53,0,0,3,45.62189038326629,9.267074224394134,0
HAM,10,91.6,224.0,11883,5,46,0,0,3,45.62204656074216,9.266887607006158,0
HAM,10,91.8,223.4,11942,5,47,0,0,3,45.62219871222873,9.26670457365448,0
HAM,10,92.0,224.0,11916,5,50,0,0,3,45.62234685547286,9.266525251554548,0
HAM,10,92.2,219.1,11876,5,58,0,0,3,45.62249181176071,9.266348791916021,0
HAM,10,92.4,223.7,12036,5,45,0,0,3,45.6226301251576,9.266179577070012,0
HAM,10,92.6,219.6,11882,5,55,0,0,3,45.62276776064939,9.266010467511189,0
HAM,10,92.8,222.0,11822,5,56,0,0,3,45.622899356918055,9.2658482075938,0
HAM,10,93.0,215.8,11758,5,50,0,0,3,45.62302888674282,9.265688073216138,0
HAM,10,93.2,218.4,11895,5,51,0,0,3,45.623151418749664,9.265536337401134,0
HAM,10,93.4,216.0,11775,5,54,0,0,3,45.62327207609364,9.265386833861418,0
HAM,10,93.6,214.1,11735,5,58,0,0,3,45.62338812181987,9.265243127066151,0
HAM,10,93.8,211.8,11501,5,51,0,0,3,45.62349994178313,9.265104911119264,0
HAM,10,94.0,210.5,11571,5,0,25,0,3,45.62360746277702,9.264972442189134,0
HAM,10,94.2,210.9,11465,5,0,35,0,3,45.62371133321015,9.264845083585822,0
HAM,10,94.4,208.5,12500,4,0,34,0,3,45.6238124191024,9.264721945266857,0
HAM,10,94.6,208.2,12500,4,0,42,0,3,45.62390951000218,9.264604665117448,0
HAM,10,94.8,199.5,12500,4,59,0,0,3,45.62400368963563,9.264492090517942,0
HAM,10,95.0,198.7,12500,4,0,23,0,3,45.624091343662585,9.26438862671925,0
HAM,10,95.2,199.5,12500,4,0,36,0,3,45.62417622676307,9.264289903781961,0
HAM,10,95.4,193.0,12406,4,0,30,0,3,45.62425907083606,9.264195228195984,0
HAM,10,95.6,189.6,12339,4,0,27,0,3,45.62433700886936,9.264107952562822,0
HAM,10,95.8,191.4,12432,4,0,44,0,3,45.624411491251706,9.264026452514571,0
HAM,10,96.0,188.5,12230,4,0,43,0,3,45.62448466242278,9.263948494789958,0
HAM,10,96.2,188.5,12288,4,0,54,0,3,45.624554790782966,9.263876039397932,0
HAM,10,96.4,181.2,12131,4,0,36,0,3,45.62462305399606,9.26380794630866,0
HAM,10,96.6,178.9,11958,4,0,37,0,3,45.624686985901505,9.263746651149399,0
HAM,10,96.8,176.4,11891,4,0,38,0,3,45.62474853096281,9.263690200439367,0
HAM,10,97.0,174.6,11816,4,0,42,0,3,45.624807722286455,9.263638560442372,0
HAM,10,97.2,173.1,11847,4,0,47,0,3,45.62486492069074,9.26359141285241,0
HAM,10,97.4,169.4,11704,4,0,43,0,3,45.62492032404564,9.26354860637111,0
HAM,10,97.6,167.7,12500,3,0,47,0,3,45.624973323840315,9.263510563619144,0
HAM,10,97.8,165.0,12500,3,0,47,0,3,45.625024656388284,9.263476690703774,0
HAM,10,98.0,162.5,12500,3,0,47,0,3,45.62507410447119,9.263447080938919,0
HAM,10,98.2,160.8,12500,3,0,41,0,3,45.6251218110352,9.263421564364851,0
HAM,10,98.4,157.6,12500,3,0,39,0,3,45.625168112440505,9.263399895607124,0
HAM,10,98.6,158.4,12500,3,0,53,0,3,45.625212659208486,9.263382144482998,0
HAM,10,98.8,157.1,12500,3,0,58,0,3,45.62525665806025,9.263367804232994,0
HAM,10,99.0,147.9,12457,3,0,32,0,3,45.62529955467299,9.263357080836133,0
HAM,10,99.2,149.6,12500,3,0,49,0,3,45.62533931984771,9.26335018870989,0
HAM,10,99.4,148.2,12406,3,0,53,0,3,45.62537895908545,9.263346401445197,0
HAM,10,99.6,148.4,12422,3,0,54,0,3,45.625417667810424,9.263345826016478,0
HAM,10,99.8,140.9,12239,3,0,34,0,3,45.62545592762836,9.26334843380263,0
HAM,10,100.0,140.4,12216,3,0,41,0,3,45.62549182919588,9.263353875987434,0
HAM,10,100.2,139.0,12097,3,0,45,0,3,45.62552722198017,9.263362188659807,0
HAM,10,100.4,136.5,12137,3,0,44,0,3,45.62556190929953,9.26337327183168,0
HAM,10,100.6,136.9,12019,3,0,46,0,3,45.625595646813764,9.263386923841438,0
HAM,10,100.8,132.0,11973,3,0,35,0,3,45.6256292054424,9.263403387489356,0
HAM,10,101.0,129.3,11694,3,0,33,0,3,45.6256613371727,9.26342190723556,0
HAM,10,101.2,127.7,11750,3,0,35,0,3,45.62569259939177,9.263442562184203,0
HAM,10,101.4,129.2,11837,3,0,41,0,3,45.625723305736024,9.263465419400031,0
HAM,10,101.6,127.8,11783,3,0,43,0,3,45.62575421527202,9.263491030174759,0
HAM,10,101.8,122.2,12500,2,0,29,0,3,45.625784660074814,9.263518830357471,0
HAM,10,102.0,122.2,12500,2,0,29,0,3,45.625813669145444,9.263547709740953,0
HAM,10,102.2,123.4,12500,2,0,41,0,3,45.625842615093184,9.263578856939871,0
HAM,10,102.4,119.7,12500,2,0,33,0,3,45.62587177946703,9.26361259273476,0
HAM,10,102.6,122.3,12500,2,0,43,0,3,45.625900041093374,9.263647530916684,0
HAM,10,102.8,116.2,12500,2,0,25,0,3,45.625928894407146,9.263685468191655,0
HAM,10,103.0,117.3,12500,2,0,36,0,3,45.62595630556265,9.263723613399119,0
HAM,10,103.2,112.6,12500,2,49,0,0,3,45.62598397729323,9.263764177778377,0
HAM,10,103.4,111.1,12500,2,41,0,0,3,45.62601057549019,9.263805090352065,0
HAM,10,103.6,114.0,12500,2,0,34,0,3,45.626036869409155,9.26384735819307,0
HAM,10,103.8,111.9,12500,2,0,25,0,3,45.62606389857736,9.263892664552644,0
HAM,10,104.0,107.9,12500,2,47,0,0,3,45.626090498786866,9.263939053489988,0
HAM,10,104.2,110.7,12500,2,0,25,0,3,45.6261162343165,9.263985598833957,0
HAM,10,104.4,109.3,12500,2,0,24,0,3,45.62614273210211,9.26403519307817,0
HAM,10,104.6,104.2,12500,2,53,0,0,3,45.62616901405556,9.264086015177687,0
HAM,10,104.8,108.4,12500,2,0,24,0,3,45.626194173621116,9.264136148565564,0
HAM,10,105.0,100.8,12356,2,56,0,0,3,45.62622045956752,9.264190030442393,0
HAM,10,105.2,101.5,12457,2,51,0,0,3,45.62624503133981,9.264241747500598,0
HAM,10,105.4,101.3,12437,2,43,0,0,3,45.626269891358085,9.264295356850981,0
HAM,10,105.6,104.2,12500,2,51,0,0,3,45.62629483895634,9.26435041381721,0
HAM,10,105.8,102.8,12500,2,55,0,0,3,45.62632065974936,9.264408681230151,0
HAM,10,106.0,102.7,12469,2,46,0,0,3,45.62634629634689,9.264467779069808,0
HAM,10,106.2,99.0,12445,2,40,0,0,3,45.62637207068248,9.26452839999986,0
HAM,10,106.4,94.7,12135,2,45,0,0,3,45.62639707424818,9.264588319786283,0
HAM,10,106.6,104.1,12500,2,53,0,0,3,45.62642116796184,9.264647055685515,0
HAM,10,106.8,98.4,12416,2,58,0,0,3,45.626447846967515,9.264713190253216,0
HAM,10,107.0,98.3,12316,2,57,0,0,3,45.62647323672562,9.264777155472423,0
HAM,10,107.2,96.2,12153,2,40,0,0,3,45.62649878721493,9.26484249370892,0
HAM,10,107.4,96.8,12278,2,48,0,0,3,45.62652398987978,9.264907853754512,0
HAM,10,107.6,96.0,12334,2,43,0,0,3,45.62654954541128,9.264975013293656,0
HAM,10,107.8,94.7,12222,2,59,0,0,3,45.62657508035598,9.265042969322645,0
HAM,10,108.0,97.7,12237,2,58,0,0,3,45.62660047440209,9.265111356142686,0
HAM,10,108.2,94.8,12106,2,46,0,0,3,45.62662687963478,9.265183279521304,0
HAM,10,108.4,94.0,12258,2,91,0,0,3,45.62665272287127,9.265254438024655,0
HAM,10,108.6,98.0,12390,2,47,0,0,3,45.626678562423464,9.265326308338837,0
HAM,10,108.8,99.9,12415,2,51,0,0,3,45.62670570954489,9.26540255600194,0
HAM,10,109.0,97.3,12320,2,41,0,0,3,45.62673363496639,9.265481742237302,0
HAM,10,109.2,97.9,12240,2,45,0,0,3,45.62676107302951,9.265560252159506,0
HAM,10,109.4,96.5,12335,2,90,0,0,3,45.62678892538442,9.26564062609754,0
HAM,10,109.6,95.2,12283,2,93,0,0,3,45.62681662896693,9.265721213981283,0
HAM,10,109.8,100.4,12449,2,55,0,0,3,45.62684419132509,9.26580199473426,0
HAM,10,110.0,97.3,12352,2,93,0,0,3,45.626873543039856,9.265888646896714,0
HAM,10,110.2,99.4,12349,2,56,0,0,3,45.62690224363838,9.265973968848687,0
HAM,10,110.4,96.5,12329,2,97,0,0,3,45.6269318361779,9.266062521804098,0
HAM,10,110.6,98.2,12230,2,94,0,0,3,45.62696083198598,9.2661498286447,0
HAM,10,110.8,101.2,12387,2,91,0,0,3,45.6269905896613,9.266239954252972,0
HAM,10,111.0,98.9,12445,2,95,0,0,3,45.62702156391892,9.26633429770464,0
HAM,10,111.2,102.1,12411,2,92,0,0,3,45.62705210799343,9.266427833555385,0
HAM,10,111.4,97.2,12359,2,100,0,0,3,45.62708393371671,9.266525794908182,0
HAM,10,111.6,103.6,12500,2,93,0,0,3,45.627114512694284,9.266620372853303,0
HAM,10,111.8,101.4,12463,2,100,0,0,3,45.62714742741432,9.266722643874708,0
HAM,10,112.0,100.0,12425,2,100,0,0,3,45.62717994969914,9.266824145696535,0
HAM,10,112.2,105.1,12500,2,98,0,0,3,45.627212310705666,9.266925562788431,0
HAM,10,112.4,103.8,12500,2,100,0,0,3,45.62724664834302,9.267033604914491,0
HAM,10,112.6,101.8,12489,2,100,0,0,3,45.6272809103735,9.267141825510842,0
HAM,10,112.8,103.1,12500,2,100,0,0,3,45.62731482212832,9.267249325875115,0
HAM,10,113.0,108.2,12500,2,100,0,0,3,45.62734949394359,9.267359610559641,0
HAM,10,113.2,106.8,12500,2,100,0,0,3,45.62738620805506,9.267476781559326,0
HAM,10,113.4,105.5,12500,2,100,0,0,3,45.62742278169615,9.26759388107489,0
HAM,10,113.6,112.8,12500,2,100,0,0,3,45.62745926593663,9.267711048579466,0
HAM,10,113.8,109.8,12500,2,100,0,0,3,45.627498632611264,9.267837848350858,0
HAM,10,114.0,112.8,12500,2,100,0,0,3,45.62753733179772,9.267962858076357,0
HAM,10,114.2,113.6,12500,2,100,0,0,3,45.62757747009907,9.268092874157077,0
HAM,10,114.4,116.6,12500,2,100,0,0,3,45.627618249592,9.268225321750306,0
HAM,10,114.6,120.3,12500,2,100,0,0,3,45.62766053089474,9.268363006563325,0
HAM,10,114.8,119.3,12500,2,100,0,0,3,45.6277045396407,9.268506687808491,0
HAM,10,115.0,116.3,12500,2,100,0,0,3,45.627748610088695,9.268650933872722,0
HAM,10,115.2,121.8,12500,2,100,0,0,3,45.62779195472139,9.268793145365715,0
HAM,10,115.4,123.4,12500,2,100,0,0,3,45.62783776445287,9.26894379973161,0
HAM,10,115.6,121.9,12500,2,100,0,0,3,45.62788459427921,9.269098174556,0
HAM,10,115.8,126.4,11718,3,100,0,0,3,45.627931277585446,9.269252424756829,0
HAM,10,116.0,126.7,11670,3,100,0,0,3,45.627980083456194,9.269414062716793,0
HAM,10,116.2,127.6,11738,3,100,0,0,3,45.62802943958419,9.269577905905548,0
HAM,10,116.4,131.3,11867,3,100,0,0,3,45.62807955144723,9.269744647263407,0
HAM,10,116.6,140.1,12145,3,100,0,0,3,45.62813156375478,9.26991812458016,0
HAM,10,116.8,142.6,12248,3,100,0,0,3,45.6281875154359,9.270105209658894,0
HAM,10,117.0,140.5,12213,3,100,0,0,3,45.628244943382,9.270297738636868,0
HAM,10,117.2,142.0,12208,3,100,0,0,3,45.62830197432298,9.270489451130448,0
HAM,10,117.4,148.0,12378,3,100,0,0,3,45.628360055352346,9.270685229046173,0
HAM,10,117.6,154.3,12500,3,100,0,0,3,45.62842105786867,9.270891449000485,0
HAM,10,117.8,157.4,12500,3,100,0,0,3,45.628485136600005,9.271108741738251,0
HAM,10,118.0,154.3,12500,3,100,0,0,3,45.62855096345675,9.27133270461937,0
HAM,10,118.2,160.9,12500,3,100,0,0,3,45.62861589324838,9.271554379907133,0
HAM,10,118.4,164.5,12500,3,100,0,0,3,45.62868404175328,9.271787894952944,0
HAM,10,118.6,170.3,11654,4,100,0,0,3,45.62875411150073,9.27202894359511,0
HAM,10,118.8,171.7,11690,4,100,0,0,3,45.628827047433454,9.272280927546838,0
HAM,10,119.0,176.6,11821,4,100,0,0,3,45.62890092385589,9.272537339834672,0
HAM,10,119.2,181.8,12046,4,100,0,0,3,45.62897723561658,9.272803523324473,0
HAM,10,119.4,189.7,12373,4,100,0,0,3,45.629056124412415,9.273080191434879,0
HAM,10,119.6,193.8,12382,4,100,0,0,3,45.6291386693937,9.273371417215417,0
HAM,10,119.8,201.2,12500,4,100,0,0,3,45.62922320423758,9.273671631150053,0
HAM,10,120.0,208.0,12500,4,100,0,0,3,45.629311059295304,9.273985902693504,0
HAM,10,120.2,207.3,12500,4,100,0,0,3,45.62940191615923,9.274313531646387,0
HAM,10,120.4,224.0,11951,5,100,0,0,3,45.62949241024331,9.274642715630312,0
HAM,10,120.6,225.5,11958,5,100,0,0,3,45.629590008029226,9.275001219296309,0
HAM,10,120.8,232.4,12174,5,100,0,0,3,45.629687950948565,9.27536494877701,0
HAM,10,121.0,239.0,12353,5,100,0,0,3,45.6297883534483,9.275742323118902,0
HAM,10,121.2,246.7,12500,5,100,0,0,3,45.62989092746038,9.27613304878202,0
HAM,10,121.4,261.0,11703,6,100,0,0,3,45.62999588962736,9.276538877257352,0
HAM,10,121.6,262.3,11828,6,100,0,0,3,45.63010569895361,9.2769706880988,0
HAM,10,121.8,276.9,12149,6,100,0,0,3,45.63021455053564,9.27740692493074,0
HAM,10,122.0,279.9,12206,6,100,0,0,3,45.63032754938995,9.277869536363323,0
HAM,10,122.2,295.2,11502,7,100,0,0,3,45.63043947197781,9.278338898170269,0
HAM,10,122.4,305.9,11834,7,100,0,0,3,45.630554696113144,9.27883546272555,0
HAM,10,122.6,314.9,11964,7,100,0,0,3,45.6306706727046,9.279351215936872,0
HAM,10,122.8,328.0,12295,7,0,57,0,3,45.630785994574005,9.279882814872181,0
HAM,11,0.0,332.9,12416,7,0,100,0,1,45.63081081081081,9.28,0
HAM,11,0.2,326.2,12268,7,0,100,0,1,45.63092665561587,9.280562141599718,0
HAM,11,0.4,316.0,11975,7,0,100,0,1,45.631034634802035,9.281112321173666,0
HAM,11,0.6,303.4,11774,7,0,100,0,1,45.631133557057474,9.281644060101002,0
HAM,11,0.8,288.1,12500,6,0,100,0,1,45.63122286544539,9.282152862617412,0
HAM,11,1.0,277.7,12256,6,0,88,0,1,45.63130219362332,9.282634004934376,0
HAM,11,1.2,269.2,11977,6,0,100,0,1,45.63137332138808,9.28309558476142,0
HAM,11,1.4,263.8,11887,6,0,100,0,1,45.63143701189363,9.28354063806152,0
HAM,11,1.6,247.3,12500,5,0,86,0,1,45.63149413747767,9.283973936449323,0
HAM,11,1.8,244.0,12500,5,0,96,0,1,45.63154275590912,9.284377418760858,0
HAM,11,2.0,237.6,12295,5,0,93,0,1,45.63158588407254,9.284772822339193,0
HAM,11,2.2,227.1,12106,5,0,95,0,1,45.631623076720906,9.285154817401274,0
HAM,11,2.4,217.5,11819,5,0,78,0,1,45.63165406784063,9.285516995393435,0
HAM,11,2.6,212.7,11649,5,0,79,0,1,45.631679457429705,9.285860993795419,0
HAM,11,2.8,209.2,12500,4,0,86,0,1,45.631700128414074,9.286194586639093,0
HAM,11,3.0,194.3,12446,4,0,66,0,1,45.63171635096032,9.286519733740743,0
HAM,11,3.2,191.6,12362,4,0,74,0,1,45.6317276942174,9.286818944525685,0
HAM,11,3.4,187.4,12316,4,0,75,0,1,45.63173530633156,9.287111350914723,0
HAM,11,3.6,183.7,12048,4,0,79,0,1,45.631739258866816,9.287394557833787,0
HAM,11,3.8,178.0,11998,4,0,73,0,1,45.63173973235907,9.28766956645437,0
HAM,11,4.0,174.4,11767,4,0,75,0,1,45.631736934615844,9.287933312653992,0
HAM,11,4.2,171.5,11786,4,0,80,0,1,45.631731046457396,9.288189128359944,0
